Node;Local_Reaching_Centrality;Zone;Threshold;Operator;Threshold_Natural;Reference_Sample_Index;Approximation_Error;Node_Natural
Al > -0.33;0.021812588406740177;Al;-0.33;>;1.87;49.0;0.0007807952862700085;Al > 1.870000
Al <= -0.17;0.021764771136988194;Al;-0.17;<=;1.99;44.0;2.599025339869443e-05;Al <= 1.990000
Ni > -0.26;0.02149663685343802;Ni;-0.26;>;13.28;91.0;0.0005283501492845399;Ni > 13.280000
Ni > -0.19;0.021383865129013864;Ni;-0.19;>;13.72;86.0;3.0307139530394434e-05;Ni > 13.720000
Rayleight scattering > -0.19;0.02122356482553266;Rayleight scattering;-0.19;>;2.16;27.0;0.00011665575269587114;Rayleight scattering > 2.160000
Rayleight scattering <= -0.02;0.021220583380434657;Rayleight scattering;-0.02;<=;2.2;2.0;0.07993013584692978;Rayleight scattering <= 2.200000
Rayleight scattering <= 0.20;0.02107567899927754;Rayleight scattering;0.20;<=;2.41;15.0;0.0022493296184929457;Rayleight scattering <= 2.410000
Ti kb <= -0.13;0.021028798388622715;Ti kb;-0.13;<=;2.72;31.0;0.0005065903654234427;Ti kb <= 2.720000
sum Fe <= 0.24;0.020941973900398012;sum Fe;0.24;<=;5.46;69.0;0.0009710178367432487;sum Fe <= 5.460000
Ti kb <= 0.18;0.020547883853896082;Ti kb;0.18;<=;2.86;32.0;0.0005589922051890128;Ti kb <= 2.860000
Ti kb <= 0.11;0.020442383679430166;Ti kb;0.11;<=;2.61;10.0;0.0002914465274991146;Ti kb <= 2.610000
Al <= 0.34;0.020277882770804088;Al;0.34;<=;2.76;73.0;0.0039083420187966955;Al <= 2.760000
background2 <= -0.11;0.019803554650061776;background2;-0.11;<=;3.47;51.0;0.00017460658394351236;background2 <= 3.470000
Al <= 0.16;0.01944915075813501;Al;0.16;<=;2.4;77.0;0.0007225733916737254;Al <= 2.400000
background2 <= 0.12;0.002796726399287978;background2;0.12;<=;3.67;18.0;0.001305519572134206;background2 <= 3.670000
background2 <= 0.16;0.0019746324047647205;background2;0.16;<=;3.55;8.0;0.002822431809253484;background2 <= 3.550000
background2 > 0.12;0.000952584109116428;background2;0.12;>;3.67;18.0;0.001305519572134206;background2 > 3.670000
background2 > -0.11;0.0006763876540540951;background2;-0.11;>;3.47;51.0;0.00017460658394351236;background2 > 3.470000
background2 > -0.15;0.0005882472848269104;background2;-0.15;>;3.53;12.0;0.00018863592486470515;background2 > 3.530000
background1 <= -0.09;0.00032403365053119347;background1;-0.09;<=;2.09;23.0;0.0015264601820020596;background1 <= 2.090000
background1 <= 0.15;0.00024891814388632526;background1;0.15;<=;2.15;130.0;0.0004454052184316437;background1 <= 2.150000
background1 > 0.10;0.00021106130783471515;background1;0.10;>;2.06;33.0;0.00035800040200081873;background1 > 2.060000
background1 <= 0.10;0.00021104256348050929;background1;0.10;<=;2.06;33.0;0.00035800040200081873;background1 <= 2.060000
background1 > -0.09;0.00017431668321102748;background1;-0.09;>;2.09;23.0;0.0015264601820020596;background1 > 2.090000
background1 > -0.14;9.089903998282301e-05;background1;-0.14;>;2.04;7.0;0.0014476508180997216;background1 > 2.040000
Class_B;0.0;;;;;;;
Class_A;0.0;;;;;;;
